id_revision,comentario_limpio,estrellas,sentimiento_estrella,sentimiento_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final_provisional,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia
187,"Colas interminables para pagar y nos cobraron estacionamiento a pesar de haber estado comprando en sus tiendas y habernos demorado sobretodo en la cola El gerente de la tienda nos escribió agradeciendo nuestras críticas y prometiendo mejoras, así es como debe actuar un responsable. Esperamos las mejoras.",3,neutral,NEG,0.9204267859458924,0.9204267859458924,0.069504514336586,0.0100686252117156,neutral,,,,
188,Me parece mucha estructura al Pepe... Estaría muy bueno que sea un centro comercial mayor con más locales o algún plus le falta algo .. cómo supermercado es igual a todos los demás.. no tiene nada que lo diferencie...,3,neutral,NEG,0.9195845127105712,0.9195845127105712,0.0723009556531906,0.0081145307049155,neutral,,,,
189,Bonito sitio para pasar el rato...,3,neutral,POS,0.9188960790634156,0.0079773273319005,0.0731265693902969,0.9188960790634156,neutral,,,,
190,"Realmente no he sentido un buen trato. Personal muy automatizado, parecen robots repitiendo el mismo diálogo. Son jóvenes pero parecen momias parlantes. La mejor oficina: Caja. Pensé que eran mejores que Movistar, pero no.",3,neutral,NEG,0.9180569052696228,0.9180569052696228,0.0764845311641693,0.0054586324840784,neutral,,,,
191,"Me llaman y me dan una cita y me dicen que cuando llegue no haré cola, al llegar menciono lo de la cita y de igual forma me toca hacer cola, no hay problema con la cola, el tema es que había muchas ventanillas que aparentaban estar desocupadas y la gente esperando a ser atendida, lo desagradable es sentir que hay gente que te puede atender y estában al parecer sin hacer nada...una vez me atendieron fue todo rápido",3,neutral,NEG,0.9178011417388916,0.9178011417388916,0.0777749344706535,0.0044238879345357,neutral,,,,
192,"El local no es muy grande y está un poco desordenado y sucio, el personal es atento pero los precios no son los mejores.",3,neutral,NEG,0.9176601767539978,0.9176601767539978,0.0744964927434921,0.0078432597219944,neutral,,,,
193,Muy caro y no me gustó nada,3,neutral,NEG,0.9174110889434814,0.9174110889434814,0.070522591471672,0.0120663940906524,neutral,,,,
194,Es algo lleno francamente no me gusta estar ahí parado esperando.,3,neutral,NEG,0.9167956709861756,0.9167956709861756,0.0776957124471664,0.005508616566658,neutral,,,,
195,Muy bien organizado....a pesar qué tuve una malcriada qué me atendió la jefa de Tienda una persona excelente..borro lo mal que lo pasé .,3,neutral,POS,0.9166489839553832,0.0180115420371294,0.0653393790125846,0.9166489839553832,neutral,,,,
196,Hace falta cajas en el 2 do piso y el personal no está ubicado sobre el lugar donde se encuentran las cosas. Por ejemplo estaba apurada y me hicieron dar vueltas para encontrar la panadería tenía q bajar y hacer fila para pagar en las cajas de abajo. Teniendo un 2 do piso tan amplio y variado podrían habilitar cajas. Decidí no comprar.,3,neutral,NEG,0.9164882898330688,0.9164882898330688,0.0802233442664146,0.0032884664833545,neutral,,,,
197,Demora demasiado en atender no lo recomiendo,3,neutral,NEG,0.9164735674858092,0.9164735674858092,0.0743475332856178,0.0091788964346051,neutral,,,,
198,"Cómodo, pero la atención es bien complicada. Se demoran mucho.",3,neutral,NEG,0.9164164662361144,0.9164164662361144,0.0757956057786941,0.0077879121527075,neutral,,,,
199,"Cuesta ser atendido, tal vez poco personal. En varias oportunidades no está la mercadería publicada. Poco stop.",3,neutral,NEG,0.9158307909965516,0.9158307909965516,0.0804852321743965,0.0036840180400758,neutral,,,,
200,"Mayoria de precios igual que todos los supermercados, estacionamientos caros de 10 soles la hora",3,neutral,NEG,0.914577305316925,0.914577305316925,0.077665627002716,0.0077570583671331,neutral,,,,
201,Centro comercial donde puedes encontrar de todo pero normalmente tiene unos precios elevados. No se debe de ir en las tardes o fines de semana hay demasiada gente es agobiante en algunos casos con sus pasillos estrechos.,3,neutral,NEG,0.9127553701400756,0.9127553701400756,0.0787898898124694,0.0084547437727451,neutral,,,,
202,"Es un buen lugar, encuentras de todo, lo único malo es que a la salida hay mucho tráfico por los mototaxistas y colectivos piratas que pululan en las inmediaciones. Como siempre la informalidad perjudica el buen vivir",3,neutral,NEG,0.9113522171974182,0.9113522171974182,0.0644294247031211,0.0242183562368154,neutral,,,,
203,"Fui a buscar un árbol de navidad pero no tienen, solo online. Tienen adornos navideños muy lindos pero las cosas están abarrotadas, en algunos casos sin códigos y cuando vas a pagar no te pueden cobrar. No fue una experiencia del todo grata.",3,neutral,NEG,0.9100589156150818,0.9100589156150818,0.0816029831767082,0.0083381179720163,neutral,,,,
204,Atención muy lenta.,3,neutral,NEG,0.909842014312744,0.909842014312744,0.0775965973734855,0.0125613640993833,neutral,,,,
205,"Tiene la misma variedad de productos que ofrecen otros supermercados, pero los precios de algunos de ellos (agua por ejemplo) es más alto. Las marcas propias (Bell's) son de mala calidad en general, por lo que no me parecen opciones aceptables para este supermercado en particular. Plaza vea es una opción para una compra puntual de algo que se requiera con rapidez, no así para productos más elaborados.",3,neutral,NEG,0.9098386764526368,0.9098386764526368,0.0850066915154457,0.0051546012982726,neutral,,,,
206,"Variedad en productos , buenos precios en la zona de decoración , muy concurrido fines de semana",3,neutral,POS,0.909489095211029,0.003855277551338,0.0866556167602539,0.909489095211029,neutral,,,,
207,"La tienda tiene buena distribución en cuanto a la exhibición de prendas. La cochera es amplia y tres horas por compra mínima de S20 soles. Lo único horroroso son los baños . No cuentan con ventilación, y si tienes ganas de un Kakaroto de emergencia, solo hay 4 inodoros, y todo el ambiente huele a poto de camionero.",3,neutral,NEG,0.9093756079673768,0.9093756079673768,0.0808556228876113,0.0097688185051083,neutral,,,,
208,Sacar cita porque la atención a clientes presencial mucho se demoran en local del jockey plaza,3,neutral,NEG,0.9084691405296326,0.9084691405296326,0.0870521664619445,0.0044786599464714,neutral,,,,
209,"Nadie atiende, vacío quería recoger un pedido y nadie estaba",3,neutral,NEG,0.9070634245872498,0.9070634245872498,0.0870686024427414,0.0058679021894931,neutral,,,,
210,Cumple conas necesidades de Banco pero es pequeño y no hay lugar donde estacionar más que en la pista lo cual es peligroso.,3,neutral,NEG,0.9054738879203796,0.9054738879203796,0.0897259339690208,0.0048001674003899,neutral,,,,
211,"Olvidé llevar el ticket de compra porque debía cambiar la prenda por una talla menos y fue realmente un desastre, fui a atención al cliente y una señorita me indicó que debía ir al Banco 4to piso y ahí un joven poco amable me apuntó un número telefónico y que marque opción 2. Realmente lamento haber olvidado el ticket, subí y bajé en varias oportunidades, me encontraba agitada de tanto movimiento, 1 hora 15 minutos estuve esperando que me ayuden. Pienso que deben ser más atentos y menos burocracia porque yo compré con mi tarjeta.",3,neutral,NEG,0.9054717421531676,0.9054717421531676,0.0901512205600738,0.0043769967742264,neutral,,,,
212,"Primera visita post cuarentena. Muy surtido. Han tomado todas las medidas. El aforo estaba bien controlado. Encontramos todo lo que buscamos. Lo bueno de Plaza Vea es que tiene el mismo precio en todos sus locales. La atención en las cajas fue rápida. El personal amable. El estacionamiento cuesta seis soles. Cómo ya no hay personal que cobre, no hay como validar. Así que pagas tus seis soles no más.",3,neutral,POS,0.9053513407707214,0.0065856440924108,0.0880629643797874,0.9053513407707214,neutral,,,,
213,Buena ubicacion. Variedad de productos. Buena atención.,3,neutral,POS,0.9049260020256042,0.0051352982409298,0.0899386554956436,0.9049260020256042,neutral,,,,
214,Todo muy bueno,3,neutral,POS,0.9027583003044128,0.011135347187519,0.0861063599586486,0.9027583003044128,neutral,,,,
215,"Mala experiencia pague tres blusasy cancele, recibi y no se como se me ocurre guardar otros productos en uno solo y observo que solo habian dos blusas, fui a reclamar, la cajera le indica que si pague entonces la que envuelve la mercaderia , me indica sra verifique y le enseño el voucher, y dice que raro, jala un deposito lleno de ropa y mueve y lo veo, ahi esta mi blusa. Ahhh me lo entrega. Eso es sospechoso yo soy adulta mayor, es un robo? Que tipo de personas ?.",3,neutral,NEG,0.9006712436676025,0.9006712436676025,0.0948643088340759,0.0044645178131759,neutral,,,,
216,La espera es muy larga y no hay muchos ayudantes para alguna duda rapida,3,neutral,NEG,0.8996168971061707,0.8996168971061707,0.0963619872927665,0.004021156579256,neutral,,,,
217,"Local amplio con variedad de productos. Funciona como un Plaza Vea promedio. Pero no es consistente con mantener la variedad de productos que suele ofrecer: no siempre es posible conseguir nuevamente lo que con anterioridad se compró en ese mismo local. La atención del personal es cordial y promedio. Un problema constante es la descoordinación entre las ofertas ofrecidas en góndola y los precios que marcan los productos al pagar en caja, donde no se tiene registrada dicha oferta y se generan constantes reclamos e incomodidades en el proceso de compra.",3,neutral,NEG,0.8983758687973022,0.8983758687973022,0.0968113392591476,0.0048127858899533,neutral,,,,
218,"Demasiada gente, colas largas",3,neutral,NEG,0.8982833027839661,0.8982833027839661,0.089374154806137,0.0123426234349608,neutral,,,,
219,"La atención fue breve y eficaz, vale.",3,neutral,POS,0.8981103897094727,0.0050499248318374,0.0968395993113517,0.8981103897094727,neutral,,,,
220,Local muy amplio y cómodo para poder comprar. Gran variedad de productos y muchas ofertas. Cuenta con playa de estacionamiento bastante grande y servicio de taxi al Interior para facilitar la salida con las compras,3,neutral,POS,0.8979273438453674,0.0042296103201806,0.0978430211544036,0.8979273438453674,neutral,,,,
221,Un lugar amplio para encontrar buenos precios y regular calidad...,3,neutral,POS,0.8970412611961365,0.0032912769820541,0.0996674969792366,0.8970412611961365,neutral,,,,
222,Cobro de estacionamiento y la ropa a bajado su calidad,3,neutral,NEG,0.8965919017791748,0.8965919017791748,0.0984729453921318,0.0049351202324032,neutral,,,,
223,"Muy buena atencion del personal pero la espera es larga, el acceso a la información es extremadamente lento y se pierde demasiado tiempo. Programe unas tres horas para realizar su tramite o consulta.",3,neutral,NEG,0.8949946761131287,0.8949946761131287,0.0948932915925979,0.0101120760664343,neutral,,,,
224,"Apesar de ser un plazavea grande, y estar en un mall reconocido, la mayor parte del tiempo no encuentras los productos que buscas que si los puedes encontrar en otros plazaveas... Se tardan mucho en hacer la reposición de los productos agotados..",3,neutral,NEG,0.8945590853691101,0.8945590853691101,0.0984028801321983,0.0070379902608692,neutral,,,,
225,Demasiada congestión en el área de cajas .. podrían mejorar la atención en los cobros.,3,neutral,NEG,0.8942422270774841,0.8942422270774841,0.0973836332559585,0.0083741433918476,neutral,,,,
226,"Ha bajado la calidad del servicio, ahora cada uno debe poner las cosas en las bolsas. Las nuevas bolsas están 20 céntimos cada bolsa pero no aguantan mucho peso por que se rompe. Ofertas hay pero de poca significancia. Los precios son casi iguales al minorista, es por eso que la mayoría prefiere ir a mercado central.",3,neutral,NEG,0.8925168514251709,0.8925168514251709,0.1021728813648223,0.0053102732636034,neutral,,,,
227,"Muy cálido el ambiente. Las cajas de autoservicio les hace falta mantenimiento falló en una compra, la señorita de atención demoraba en solucionarlo, nos hicieron pasar a otra caja qué el joven encargado, lo hizo al toque",3,neutral,NEG,0.8919005990028381,0.8919005990028381,0.1014070808887481,0.0066922437399625,neutral,,,,
228,"La atención es más rápida pero la solución de tus casos demora, el mío ya va por tres meses sin solución, suspendí mi servicio de internet pero siguen facturando",3,neutral,NEG,0.8918836116790771,0.8918836116790771,0.101115345954895,0.0070010419003665,neutral,,,,
229,No funciona cajero multifunción,3,neutral,NEG,0.8913721442222595,0.8913721442222595,0.1008481755852699,0.00777965830639,neutral,,,,
230,No pudieron ayudarme con mi solicitud,3,neutral,NEG,0.890952467918396,0.890952467918396,0.1020383015275001,0.0070092035457491,neutral,,,,
231,"Es un local bastante pequeño para la cantidad de movimiento que tiene. Y ambiente está bastante cargado en general, ni qué decir en verano. Deberían mejorar su sistema de aire acondicionado y/o ventilación.",3,neutral,NEG,0.8903405666351318,0.8903405666351318,0.0928299725055694,0.0168294552713632,neutral,,,,
232,Es una tienda que tiene de todo. Hasta el momento en tienda hay buena atención en caja. Pero no les recomiendo el comedor tuve que llamar a caja reclamar mesa sucia y solo levanto el plato. Todas las mesas sucias con platos. A los 10 minutos llego la que limpia con una paciencia haciendo bulla con los platos y sillas. Donde esta el gerente? O el encargado? Ahora el vigilante es el encargado cuando niegan o nunca esta el gerente. Quien controla a la gente de limpieza?,3,neutral,NEG,0.8898123502731323,0.8898123502731323,0.1039992198348045,0.0061884787864983,neutral,,,,
233,Hace falta una atención mas personalizada...cuando llegas y deseas consultar algo..tienes que hacerlo x teléfono...para eso llamo desde mi casa..en mi caso no solucionaron mi problema,3,neutral,NEG,0.8877143859863281,0.8877143859863281,0.1063976362347602,0.0058879097923636,neutral,,,,
234,Demora mucho tiempo en la cola para sacar tickets de atencion,3,neutral,NEG,0.8867777585983276,0.8867777585983276,0.106940746307373,0.0062815151177346,neutral,,,,
235,Supermercado seguro tranquilo limpio y con buenos precios,3,neutral,POS,0.885304868221283,0.0045347707346081,0.1101603358983993,0.885304868221283,neutral,,,,
236,"Siempre amplio , siempre limpio , buenas ofertas y ahora puedes hacer una parada refrescante en Havanna",3,neutral,POS,0.884245753288269,0.004486818332225,0.1112674847245216,0.884245753288269,neutral,,,,
237,Publican productos para venta on line Uno realiza todo el proceso de compra y al final no tienen en stock . Uno se acerca a la tienda y tampoco lo tienen. La pregunta es ¿porque no actualizan su oferta comercial?,3,neutral,NEG,0.8838220834732056,0.8838220834732056,0.1127815693616867,0.0033963967580348,neutral,,,,
238,"Quiza uno de los mejores Plaza Vea, solo se puese acceder entrando al centro comercial. Tiene una buena coleccion de vinos.",3,neutral,POS,0.8829823732376099,0.0047131790779531,0.1123043894767761,0.8829823732376099,neutral,,,,
239,"Mala atención, lenta",3,neutral,NEG,0.8821484446525574,0.8821484446525574,0.1003203094005584,0.0175312981009483,neutral,,,,
240,"Sigue estando con el mismo ambiente desde hace 10 años, el local no se ha actualizado en casi nada durante todo este tiempo. Ya no cuentan con banco dentro, las salidas siguen iguales y bajaron protocolos. El sistema de distribución sigue siendo el mismo, estando desordenado y algo sucio el ambiente. Los precios son los generales. Te dejan llevar los carritos por todo el jockey, si es que lo necesitas. Cajas operativas y ahí tiene un punto fuerte.",3,neutral,NEG,0.8818499445915222,0.8818499445915222,0.1106519401073455,0.007498144172132,neutral,,,,
241,"Buen espacio y todo pero el personal 0/10 , te hablan mal",3,neutral,NEG,0.880986213684082,0.880986213684082,0.0967884808778762,0.0222253259271383,neutral,,,,
242,"a pesar de que hay pocos clientes que asisten, se hace una larga vola a fuera",3,neutral,NEG,0.8799320459365845,0.8799320459365845,0.1125248968601226,0.0075430702418088,neutral,,,,
243,"En este lugar se forman largas colas, debido a la pandemia las colas cada vez son más largas y la gente suele esperar aproximadamente 1 hora hasta que lo puedan atender. Algo que destacar es que en esa zona no ofrecen internet por fibra óptica aunque su oficina se encuentre ahí.",3,neutral,NEG,0.8792625665664673,0.8792625665664673,0.1145763918757438,0.0061611495912075,neutral,,,,
244,"Los productos ofrecidos son variados y la decoración está en su punto. Falta un poco más de orden y en las cajas, debido al estrés de fiestas, los cajeros se quedan sin respuesta. Se necesitan más. Y no hay colas preferenciales en todas las cajas.",3,neutral,NEG,0.8782632946968079,0.8782632946968079,0.1137370094656944,0.0079997284337878,neutral,,,,
245,"El filtro que realizan en el ingreso, no me ayudo mucho, porque me derivaron con la pantalla donde la amable srta que me atendió por video llamada pediq que le brinde mis datos personales a vista y paciencia de todos me negué rotundamente. Luego cuando pasé a los módulos la atención mejoró y me dieron todas las facilidades para el trámite que iba",3,neutral,NEG,0.8770609498023987,0.8770609498023987,0.1181380823254585,0.0048010409809648,neutral,,,,
246,La espera fue mas de una hora demasiado,3,neutral,NEG,0.8760195970535278,0.8760195970535278,0.1130735576152801,0.0109068471938371,neutral,,,,
247,"Excelentes descuentos y enorme variedad de marcas y productos. Es una tienda por departamentos muy potente. Agresiva en sus descuentos y puntera en laa vwntas online. El gran punto debil y por ello mi rating es la falta de cajas para realizar el pago en tiendas. El personal que las atiende es sumamente lento, poco motivado; no muy proactivo y tardan la vida en cobrarle a un cliente. Estoy convencido que si tuvowran una bateria de cajas con personal economicamente motivado por metas y objetivos que los empujen a ser àgiles en mejorar la experiencia del cliente. Ojala tomen la iniciativa y mejoren este punto debil.",3,neutral,NEG,0.872642457485199,0.872642457485199,0.1036813929677009,0.0236761532723903,neutral,,,,
248,"Es bien grande y puedes compear tranquilo ya que no hay mucha gente (dias de semana) hay variedad de productos de electro, ropa, accesorios, etc.",3,neutral,POS,0.8701968789100647,0.0039850617758929,0.1258180439472198,0.8701968789100647,neutral,,,,
249,"Ambiente espacioso y con gran variedad de productos, algunos de ellos cuentan con buenos descuentos. La comida de buffet es de baja calidad y evitan preparar platos con carne de res. Acerca de la carne de cerdo hay que evitarla; hace más de 2 años encontré algo que se veía como un gusano dentro de la carne de cerdo, dijeron que lo llevarían a analizar y hasta hoy noviembre del 2019 no he tenido respuesta alguna. Carecen de coche a motor con canastilla para las personas con problemas de movilidad para que puedan realizar sus compras. Sus ofertas en TV y eléctricos son comparables con otras tiendas.",3,neutral,NEG,0.8700680732727051,0.8700680732727051,0.1165564507246017,0.0133754704147577,neutral,,,,
250,La infraestructura esta bien pero las colas de atención que se forman son enormes,3,neutral,NEG,0.8665719628334045,0.8665719628334045,0.1120368242263794,0.021391287446022,neutral,,,,
251,"Tiene una excelente ubicación, en el centro de lima en una de las avenidas mas transitadas de la capital. sus productos son muy buenos y de excelente calidad. sus precios no tanto el costo de los productos se eleva por la zona. mi apreciación es que se puede ahorrar un poco en otra lugar con productos iguales o de similar calidad.",3,neutral,POS,0.8635753989219666,0.0056277955882251,0.1307968944311142,0.8635753989219666,neutral,,,,
252,"Es un metro completo, grande y bien abastecido. Básicamente tienen todo lo que puedas necesitar, el único detalle es que a pesar de tener un montón de cajas para pagar los productos, igualmente se hacen largas colas/líneas básicamente a cualquier hora por su ubicación. Pero es limpio y tienen personal suficiente.",3,neutral,POS,0.8557500839233398,0.0105248810723423,0.1337250173091888,0.8557500839233398,neutral,,,,
253,"asi como el brillo de felicidad y satisfacción de una mujer habla bien de un esposo, el estado emocional de los colaboradores transmite lo mismo a los compradores, la gente mas educada cubre con cortesía los temblores internos.",3,neutral,POS,0.8535569906234741,0.0093870414420962,0.1370559334754943,0.8535569906234741,neutral,,,,
254,"Una tienda medianamente amplia, tiene secciones para géneros y categorías de ropas. Dos pisos. Área de tecnología. Lo único que no me gusto es que las prendas pequeñas son sujetadas por una especie de cadenas para evitar el robo, pero esto obstaculiza visualizar la prenda y hasta verificar la talla..",3,neutral,NEG,0.851998507976532,0.851998507976532,0.1433620601892471,0.0046393973752856,neutral,,,,
255,"Un lindo lugar en lima donde comprar y pasear solo o en compañía de amigos o familiares. Alimentos variados, panaderia, servicios diversos, electrónicos variados, etc.......al servicio de sus clientes y público en general que se adentre en sus instalaciones. Pero lamentablemente hay filas largas en los cajeros para pagar, hay muchos cajeros vacíos. No hay atencion debida en informes y el personal se ausenta en los modulos (como el de choripan). Hay que mejorar la atención al público, sino la competencia se va llevar a sus clientes",3,neutral,NEG,0.8517449498176575,0.8517449498176575,0.137687012553215,0.0105680394917726,neutral,,,,
256,"Hay variedad de cosas y el súper mercado es bastante grande, el estacionamiento es gratis dentro de las 3 horas y después de eso son 4 soles por hora, si hay baños limpios, es seguro y encuentras ofertas importantes muchas veces. Si hay acceso para silla de ruedas y aceptan todos los medios de pago.",3,neutral,POS,0.8498783707618713,0.0045017274096608,0.1456198543310165,0.8498783707618713,neutral,,,,
257,"Un poco distraídos los empleados en la entrada, buena atención en plataforma",3,neutral,POS,0.8455684185028076,0.0130687151104211,0.1413628458976745,0.8455684185028076,neutral,,,,
258,"Es una de las tiendas que tienen diferentes productos para el hogar, el vestir, el deporte en los cuales sus precios son competitivos",3,neutral,POS,0.8451032638549805,0.006801638752222,0.1480951011180877,0.8451032638549805,neutral,,,,
259,"Fui a ver ropa de damas talla xl xxl y mas vestidos comodos que secestan usando, lamentable No hay, y les dijes a las srta y señores de seguridad y srta Caja, que deberia haber por cada estand alquilado en el piso por marcas tallas grandes, En este pais Peru y en otros las mujeres somos hermosas caderonas piernonas brazonas y de busto amplio, espero Los confeccionistas lo vean asi y no nos manden al emporio Gamarra",3,neutral,NEG,0.8444584012031555,0.8444584012031555,0.1479820609092712,0.007559532765299,neutral,,,,
260,"A pesar de que hacen renovaciones que hacen el ambiente acogedor, es común encontrar, papas, tomates, naranjas, mandarinas y demás productos perecibles en proceso de descomposición. Puedes hacerles notar el tema varias veces y aún así no revisan que los productos estén frescos todos los días.",3,neutral,NEG,0.8434270024299622,0.8434270024299622,0.1430183798074722,0.0135545814409852,neutral,,,,
261,Se quemó recientemente y aún se percibe el aroma en algunos de sus productos y en sus instalaciones. Es un lugar donde se podrá conseguir variedad de productos a un precio un poco más caro que en zonas populares. Tiene una lavandería y un Interbank. Lo que aprecio mucho es la cantidad de cajas disponibles para pagar.,3,neutral,POS,0.8408483862876892,0.0054435711354017,0.1537080407142639,0.8408483862876892,neutral,,,,
262,Un buen lugar para encontrar variedad de productos a buen precio . No les doy 4 estrellas ya que los baños son terriblemente oscuros y se encuentran en mal estado.,3,neutral,NEG,0.8407679796218872,0.8407679796218872,0.1387149095535278,0.0205171685665845,neutral,,,,
263,"esta bien pero super lenta 🐢, tenía que esperar por una hora y media por mi turno. Por decir había 27 ventila pero solamente habían 6 personas para atender.…",3,neutral,NEG,0.8403960466384888,0.8403960466384888,0.150925263762474,0.0086786681786179,neutral,,,,
264,Variedad de productos y descuentos. Lo único que no me gustó fue la atención lenta al pagar con una cajera. Se que hay módulos donde uno mismo hace todo pero dónde estaba no veía uno cerca .,3,neutral,NEG,0.8396950364112854,0.8396950364112854,0.1481957882642746,0.0121091771870851,neutral,,,,
265,Muchisima gente haciendo fila para cualquier tramite. Preferi comprar en la competencia,3,neutral,NEG,0.8392323851585388,0.8392323851585388,0.1536896228790283,0.0070779146626591,neutral,,,,
266,"La señorita de financiera oh me atendió de forma rápida para desbloquear la tarjeta aunque no es atenta ni amable veo eso en muchos establecimientos de retail a diferencia de su personal de seguridad que si lo son y saludan, al rato me di la sorpresa que en el metropolitano La srta si es muy atenta. Hay que mejorar en eso.",3,neutral,POS,0.8376936316490173,0.0148707292973995,0.1474357098340988,0.8376936316490173,neutral,,,,
267,"De ofertas muy poco en realidad, los productos rebajados son muy pocos. Lo cierto es que aplican cierta táctica de marketing en que suben el precio y a ese precio elevado le hacen la rebaja, resultado sigue costando lo mismo.",3,neutral,NEG,0.8370852470397949,0.8370852470397949,0.1542907655239105,0.0086240116506814,neutral,,,,
268,"La cadena Wong, sin duda, es la que brinda por largo el mejor servicio. Sin embargo, el diferencial de precios comparado con los otros súper mercados me parece excesivo. En particular en los de primera necesidad.",3,neutral,NEG,0.8365224003791809,0.8365224003791809,0.1464345753192901,0.017043050378561,neutral,,,,
269,"Pasillos amplios, buena variedad, pero lo sentí desordenado y desabastecido en ciertas zonas. Deben buscar una manera de organizar los productos y no solo amontonarlos, pues hay tantos que uno no puede encontrar fácilmente lo que busca.",3,neutral,NEG,0.8325421214103699,0.8325421214103699,0.1569188982248306,0.0105389328673481,neutral,,,,
270,No hay asientos disponibles para adulto mayor para atención en módulos. Felizmente que un encargado nos pasó una silla.,3,neutral,NEG,0.8312219381332397,0.8312219381332397,0.1630703210830688,0.0057077636010944,neutral,,,,
271,Relativamente rápido pero a veces no solucionan las cosas,3,neutral,NEG,0.826127290725708,0.826127290725708,0.1640522629022598,0.0098204258829355,neutral,,,,
272,"El estacionamiento está lleno deben ir al fondo. No funcionan los ascensores todo es por las escaleras eléctricas. Control de temperatura al ingreso. Procuren comprar rápido porque se forman largas colas para pagar. Se venden electrodomésticos, colchones, víveres, etc. No he válidado si había retiro en tienda.",3,neutral,NEG,0.8235031962394714,0.8235031962394714,0.1691635698080063,0.0073332055471837,neutral,,,,
273,Execelente la atencion... Recojo de productos decompras en limea es rápida,3,neutral,POS,0.8232449293136597,0.0081602856516838,0.1685947328805923,0.8232449293136597,neutral,,,,
274,"En este lugar se puede encontrar variedad de productos no solo comestibles, también menaje, ropa de cama, y otros ,muy buena atención. Facil de ubicar, fácil acceso.",3,neutral,POS,0.8229244351387024,0.0072011370211839,0.1698743551969528,0.8229244351387024,neutral,,,,
275,Buena atención solo q hasta hoy no resuelven mi reclamo,3,neutral,NEG,0.8222829699516296,0.8222829699516296,0.1655724048614502,0.0121445721015334,neutral,,,,
276,"Hay de todo, productos variados, buenos precios, fácil de acceder y salir. Cómo observación: los jóvenes del área de electrodomésticos encienden excesivamente alto el volúmen de los equipos de audio y televisores, haciendo intransitable esa zona.",3,neutral,POS,0.8218483924865723,0.0095294890925288,0.168622076511383,0.8218483924865723,neutral,,,,
277,"Buena atención, buenos precios pero poca variedad y pocas marcas",3,neutral,NEG,0.8204537630081177,0.8204537630081177,0.1587084233760833,0.0208378471434116,neutral,,,,
278,"Limpio, ordenado, surtido, buenos precios; aunque muchas veces faltan canastas, y el control de seguridad que tienen en la entrada y salida es más que exagerado, pues estoy seguro que la mayor cantidad de asistentes somos clientes, y ser tratado de esa manera de impedir entrar con mochilas o bolsas al área de compras, es poco saludable.",3,neutral,NEG,0.8190145492553711,0.8190145492553711,0.1668755263090133,0.014110017567873,neutral,,,,
279,"Fue buena, tienen variedad de cosas en su tienda, orden, limpieza, lo único negativo fue la atención en la ventanilla del banco, la señorita que me atendió para darme mi tarjeta, fue poco amable y desatenta.",3,neutral,NEG,0.8165869116783142,0.8165869116783142,0.1471410244703292,0.036271970719099,neutral,,,,
280,"Es un centro comercual bien amplio. Tiene variedad de productos y un área para venta de comida de perritos y gatos. Venden ropa también.... No me gusta, sin embargo es una buena opcion para comprar algo rápido. También venden productos para regalo como chocolates y afines. El. Formato es compartido por vaiias tiendas, la ventaja que aquí el estacionamiento es gratuito, por ende puedes hacer tus compras con tranquilidad. También tiene un espacio amplio de tecnología, menaje y oficina. Tiene una gran cantidad de cajas para hacerlos pagos. Ahí pongo fotos de esos detalles.",3,neutral,POS,0.8164874315261841,0.0065127713605761,0.176999807357788,0.8164874315261841,neutral,,,,
281,Alconteario falta de coordinación atención al público uno de ellos muy importante es el pago en caja debería aver un aviso para los pagos por diversos motivos solo pagos así no se aglomera los clientes GRACIAS,3,neutral,NEG,0.8145859837532043,0.8145859837532043,0.1704244464635849,0.0149895884096622,neutral,,,,
282,A caja rápida automática se vuelve lenta a la hora de sacar los precintos de seguridad y acumula cola.,3,neutral,NEG,0.813662588596344,0.813662588596344,0.1800760477781295,0.0062613594345748,neutral,,,,
283,"Bonito, bien surtido, pero un poco pequeño. Felizmente, se está construyendo un centro comercial para la marca muy cerca de la ubicación original.",3,neutral,POS,0.8111205697059631,0.0068336552940309,0.1820457428693771,0.8111205697059631,neutral,,,,
284,"Lugar surtido y buenos precios pero a las cajeras les aburre trabajar, deberían implementar cajas de auto pago",3,neutral,NEG,0.8078954815864563,0.8078954815864563,0.1599694788455963,0.0321351252496242,neutral,,,,
285,"Un lugar espacioso, donde puedes conseguir se todo en un solo sitio, estaba buscando fajas y conseguí la ideal. Sin embargo los vestuarios dejan mucho que desear realmente estaban muy sucios 😢😢…",3,neutral,NEG,0.8038455247879028,0.8038455247879028,0.1804598867893219,0.0156945921480655,neutral,,,,
286,Muy poca variedad de productos a comparación de otras sucursales (Mall del sur por ejemplo),3,neutral,NEG,0.8036407828330994,0.8036407828330994,0.1850560456514358,0.0113032246008515,neutral,,,,
287,"Trato preferencial Lo curioso es que mientras otros bancos tratan de manejar su clientela en sus ambientes y cajeros, el BCP lo hace en los pasadizos con una trato poco amable y lo mejor es cuando se ingresa, el alboroto esta en la parte exterior, en el interior todo es tranquilidad",3,neutral,NEG,0.8027316331863403,0.8027316331863403,0.1865748465061187,0.0106934923678636,neutral,,,,
