id_revision_neutral,comentario_limpio,estrellas,sentimiento_estrella,sentimiento_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final_provisional,puntaje_neutral,criterios_neutral,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia
137,Ha disminuido la calidad de la ropa en este año.no vi algo de interes en cosmetica buen surtido y variado.lamento no encontrar.la marca nyx ahora ni.parfoit,3,neutral,NEG,0.7952093482017517,0.7952093482017517,0.1943691968917846,0.0104214753955602,neutral,7.194369196891785,estrella_3;provisional_neutral,,,,
138,"Buen ambiente cosas lindas, un poco costoso. Me sentí perseguida por uno de sus vigilantes fue incómodo",3,neutral,NEG,0.7748405337333679,0.7748405337333679,0.1870048940181732,0.0381546579301357,neutral,7.187004894018173,estrella_3;provisional_neutral,,,,
139,"En este lugar se puede encontrar variedad de productos no solo comestibles, también menaje, ropa de cama, y otros ,muy buena atención. Facil de ubicar, fácil acceso.",3,neutral,POS,0.8229244351387024,0.0072011370211839,0.1698743551969528,0.8229244351387024,neutral,7.169874355196953,estrella_3;provisional_neutral,,,,
140,"El estacionamiento está lleno deben ir al fondo. No funcionan los ascensores todo es por las escaleras eléctricas. Control de temperatura al ingreso. Procuren comprar rápido porque se forman largas colas para pagar. Se venden electrodomésticos, colchones, víveres, etc. No he válidado si había retiro en tienda.",3,neutral,NEG,0.8235031962394714,0.8235031962394714,0.1691635698080063,0.0073332055471837,neutral,7.169163569808006,estrella_3;provisional_neutral,,,,
141,"Hay de todo, productos variados, buenos precios, fácil de acceder y salir. Cómo observación: los jóvenes del área de electrodomésticos encienden excesivamente alto el volúmen de los equipos de audio y televisores, haciendo intransitable esa zona.",3,neutral,POS,0.8218483924865723,0.0095294890925288,0.168622076511383,0.8218483924865723,neutral,7.168622076511383,estrella_3;provisional_neutral,,,,
142,Execelente la atencion... Recojo de productos decompras en limea es rápida,3,neutral,POS,0.8232449293136597,0.0081602856516838,0.1685947328805923,0.8232449293136597,neutral,7.168594732880592,estrella_3;provisional_neutral,,,,
143,Buena atención solo q hasta hoy no resuelven mi reclamo,3,neutral,NEG,0.8222829699516296,0.8222829699516296,0.1655724048614502,0.0121445721015334,neutral,7.16557240486145,estrella_3;provisional_neutral,,,,
144,"Es una de las tiendas que tienen diferentes productos para el hogar, el vestir, el deporte en los cuales sus precios son competitivos",3,neutral,POS,0.8451032638549805,0.006801638752222,0.1480951011180877,0.8451032638549805,neutral,7.148095101118088,estrella_3;provisional_neutral,,,,
145,"Fue buena, tienen variedad de cosas en su tienda, orden, limpieza, lo único negativo fue la atención en la ventanilla del banco, la señorita que me atendió para darme mi tarjeta, fue poco amable y desatenta.",3,neutral,NEG,0.8165869116783142,0.8165869116783142,0.1471410244703292,0.036271970719099,neutral,7.147141024470329,estrella_3;provisional_neutral,,,,
146,"Hay variedad de cosas y el súper mercado es bastante grande, el estacionamiento es gratis dentro de las 3 horas y después de eso son 4 soles por hora, si hay baños limpios, es seguro y encuentras ofertas importantes muchas veces. Si hay acceso para silla de ruedas y aceptan todos los medios de pago.",3,neutral,POS,0.8498783707618713,0.0045017274096608,0.1456198543310165,0.8498783707618713,neutral,7.1456198543310165,estrella_3;provisional_neutral,,,,
147,Un buen lugar para encontrar variedad de productos a buen precio . No les doy 4 estrellas ya que los baños son terriblemente oscuros y se encuentran en mal estado.,3,neutral,NEG,0.8407679796218872,0.8407679796218872,0.1387149095535278,0.0205171685665845,neutral,7.138714909553528,estrella_3;provisional_neutral,,,,
148,"Tiene una excelente ubicación, en el centro de lima en una de las avenidas mas transitadas de la capital. sus productos son muy buenos y de excelente calidad. sus precios no tanto el costo de los productos se eleva por la zona. mi apreciación es que se puede ahorrar un poco en otra lugar con productos iguales o de similar calidad.",3,neutral,POS,0.8635753989219666,0.0056277955882251,0.1307968944311142,0.8635753989219666,neutral,7.130796894431114,estrella_3;provisional_neutral,,,,
149,"El filtro que realizan en el ingreso, no me ayudo mucho, porque me derivaron con la pantalla donde la amable srta que me atendió por video llamada pediq que le brinde mis datos personales a vista y paciencia de todos me negué rotundamente. Luego cuando pasé a los módulos la atención mejoró y me dieron todas las facilidades para el trámite que iba",3,neutral,NEG,0.8770609498023987,0.8770609498023987,0.1181380823254585,0.0048010409809648,neutral,7.1181380823254585,estrella_3;provisional_neutral,,,,
150,"Ambiente espacioso y con gran variedad de productos, algunos de ellos cuentan con buenos descuentos. La comida de buffet es de baja calidad y evitan preparar platos con carne de res. Acerca de la carne de cerdo hay que evitarla; hace más de 2 años encontré algo que se veía como un gusano dentro de la carne de cerdo, dijeron que lo llevarían a analizar y hasta hoy noviembre del 2019 no he tenido respuesta alguna. Carecen de coche a motor con canastilla para las personas con problemas de movilidad para que puedan realizar sus compras. Sus ofertas en TV y eléctricos son comparables con otras tiendas.",3,neutral,NEG,0.8700680732727051,0.8700680732727051,0.1165564507246017,0.0133754704147577,neutral,7.116556450724602,estrella_3;provisional_neutral,,,,
151,"Los productos ofrecidos son variados y la decoración está en su punto. Falta un poco más de orden y en las cajas, debido al estrés de fiestas, los cajeros se quedan sin respuesta. Se necesitan más. Y no hay colas preferenciales en todas las cajas.",3,neutral,NEG,0.8782632946968079,0.8782632946968079,0.1137370094656944,0.0079997284337878,neutral,7.113737009465694,estrella_3;provisional_neutral,,,,
152,"Quiza uno de los mejores Plaza Vea, solo se puese acceder entrando al centro comercial. Tiene una buena coleccion de vinos.",3,neutral,POS,0.8829823732376099,0.0047131790779531,0.1123043894767761,0.8829823732376099,neutral,7.112304389476776,estrella_3;provisional_neutral,,,,
153,"Siempre amplio , siempre limpio , buenas ofertas y ahora puedes hacer una parada refrescante en Havanna",3,neutral,POS,0.884245753288269,0.004486818332225,0.1112674847245216,0.884245753288269,neutral,7.111267484724522,estrella_3;provisional_neutral,,,,
154,Supermercado seguro tranquilo limpio y con buenos precios,3,neutral,POS,0.885304868221283,0.0045347707346081,0.1101603358983993,0.885304868221283,neutral,7.110160335898399,estrella_3;provisional_neutral,,,,
155,"Excelentes descuentos y enorme variedad de marcas y productos. Es una tienda por departamentos muy potente. Agresiva en sus descuentos y puntera en laa vwntas online. El gran punto debil y por ello mi rating es la falta de cajas para realizar el pago en tiendas. El personal que las atiende es sumamente lento, poco motivado; no muy proactivo y tardan la vida en cobrarle a un cliente. Estoy convencido que si tuvowran una bateria de cajas con personal economicamente motivado por metas y objetivos que los empujen a ser àgiles en mejorar la experiencia del cliente. Ojala tomen la iniciativa y mejoren este punto debil.",3,neutral,NEG,0.872642457485199,0.872642457485199,0.1036813929677009,0.0236761532723903,neutral,7.103681392967701,estrella_3;provisional_neutral,,,,
156,"Mala atención, lenta",3,neutral,NEG,0.8821484446525574,0.8821484446525574,0.1003203094005584,0.0175312981009483,neutral,7.1003203094005585,estrella_3;provisional_neutral,,,,
157,Cobro de estacionamiento y la ropa a bajado su calidad,3,neutral,NEG,0.8965919017791748,0.8965919017791748,0.0984729453921318,0.0049351202324032,neutral,7.098472945392132,estrella_3;provisional_neutral,,,,
158,Local muy amplio y cómodo para poder comprar. Gran variedad de productos y muchas ofertas. Cuenta con playa de estacionamiento bastante grande y servicio de taxi al Interior para facilitar la salida con las compras,3,neutral,POS,0.8979273438453674,0.0042296103201806,0.0978430211544036,0.8979273438453674,neutral,7.097843021154404,estrella_3;provisional_neutral,,,,
159,"La atención fue breve y eficaz, vale.",3,neutral,POS,0.8981103897094727,0.0050499248318374,0.0968395993113517,0.8981103897094727,neutral,7.096839599311352,estrella_3;provisional_neutral,,,,
160,"Mala experiencia pague tres blusasy cancele, recibi y no se como se me ocurre guardar otros productos en uno solo y observo que solo habian dos blusas, fui a reclamar, la cajera le indica que si pague entonces la que envuelve la mercaderia , me indica sra verifique y le enseño el voucher, y dice que raro, jala un deposito lleno de ropa y mueve y lo veo, ahi esta mi blusa. Ahhh me lo entrega. Eso es sospechoso yo soy adulta mayor, es un robo? Que tipo de personas ?.",3,neutral,NEG,0.9006712436676025,0.9006712436676025,0.0948643088340759,0.0044645178131759,neutral,7.094864308834076,estrella_3;provisional_neutral,,,,
161,"Es un local bastante pequeño para la cantidad de movimiento que tiene. Y ambiente está bastante cargado en general, ni qué decir en verano. Deberían mejorar su sistema de aire acondicionado y/o ventilación.",3,neutral,NEG,0.8903405666351318,0.8903405666351318,0.0928299725055694,0.0168294552713632,neutral,7.0928299725055695,estrella_3;provisional_neutral,,,,
162,Buena ubicacion. Variedad de productos. Buena atención.,3,neutral,POS,0.9049260020256042,0.0051352982409298,0.0899386554956436,0.9049260020256042,neutral,7.089938655495644,estrella_3;provisional_neutral,,,,
163,"Primera visita post cuarentena. Muy surtido. Han tomado todas las medidas. El aforo estaba bien controlado. Encontramos todo lo que buscamos. Lo bueno de Plaza Vea es que tiene el mismo precio en todos sus locales. La atención en las cajas fue rápida. El personal amable. El estacionamiento cuesta seis soles. Cómo ya no hay personal que cobre, no hay como validar. Así que pagas tus seis soles no más.",3,neutral,POS,0.9053513407707214,0.0065856440924108,0.0880629643797874,0.9053513407707214,neutral,7.0880629643797874,estrella_3;provisional_neutral,,,,
164,"Variedad en productos , buenos precios en la zona de decoración , muy concurrido fines de semana",3,neutral,POS,0.909489095211029,0.003855277551338,0.0866556167602539,0.909489095211029,neutral,7.086655616760254,estrella_3;provisional_neutral,,,,
165,Todo muy bueno,3,neutral,POS,0.9027583003044128,0.011135347187519,0.0861063599586486,0.9027583003044128,neutral,7.086106359958649,estrella_3;provisional_neutral,,,,
166,"La tienda tiene buena distribución en cuanto a la exhibición de prendas. La cochera es amplia y tres horas por compra mínima de S20 soles. Lo único horroroso son los baños . No cuentan con ventilación, y si tienes ganas de un Kakaroto de emergencia, solo hay 4 inodoros, y todo el ambiente huele a poto de camionero.",3,neutral,NEG,0.9093756079673768,0.9093756079673768,0.0808556228876113,0.0097688185051083,neutral,7.080855622887611,estrella_3;provisional_neutral,,,,
167,"Me llaman y me dan una cita y me dicen que cuando llegue no haré cola, al llegar menciono lo de la cita y de igual forma me toca hacer cola, no hay problema con la cola, el tema es que había muchas ventanillas que aparentaban estar desocupadas y la gente esperando a ser atendida, lo desagradable es sentir que hay gente que te puede atender y estában al parecer sin hacer nada...una vez me atendieron fue todo rápido",3,neutral,NEG,0.9178011417388916,0.9178011417388916,0.0777749344706535,0.0044238879345357,neutral,7.0777749344706535,estrella_3;provisional_neutral,,,,
168,Atención muy lenta.,3,neutral,NEG,0.909842014312744,0.909842014312744,0.0775965973734855,0.0125613640993833,neutral,7.077596597373486,estrella_3;provisional_neutral,,,,
169,Fui en busca de unas zapatillas north face o columbia y me dijeron q no vendían esas marcas. La atención no muy buena porq nadie me dió razón sobre ese tema que tuve que buscar yo sola por toda la tienda.,3,neutral,NEG,0.920780599117279,0.920780599117279,0.0760716274380683,0.0031477089505642,neutral,7.076071627438068,estrella_3;provisional_neutral,,,,
170,Demora demasiado en atender no lo recomiendo,3,neutral,NEG,0.9164735674858092,0.9164735674858092,0.0743475332856178,0.0091788964346051,neutral,7.074347533285618,estrella_3;provisional_neutral,,,,
171,Bonito sitio para pasar el rato...,3,neutral,POS,0.9188960790634156,0.0079773273319005,0.0731265693902969,0.9188960790634156,neutral,7.073126569390297,estrella_3;provisional_neutral,,,,
172,Me parece mucha estructura al Pepe... Estaría muy bueno que sea un centro comercial mayor con más locales o algún plus le falta algo .. cómo supermercado es igual a todos los demás.. no tiene nada que lo diferencie...,3,neutral,NEG,0.9195845127105712,0.9195845127105712,0.0723009556531906,0.0081145307049155,neutral,7.072300955653191,estrella_3;provisional_neutral,,,,
173,"La atención es buena, el personal atentó, brindan orientación.",3,neutral,POS,0.9213671088218688,0.0072888564318418,0.0713440403342247,0.9213671088218688,neutral,7.071344040334225,estrella_3;provisional_neutral,,,,
174,Muy caro y no me gustó nada,3,neutral,NEG,0.9174110889434814,0.9174110889434814,0.070522591471672,0.0120663940906524,neutral,7.070522591471672,estrella_3;provisional_neutral,,,,
175,estuve 9pm y la pregunte x un cosmetico y la jefa de ese sector dijo q bo gabia quien me atienda x q el personal solo trabajs 8 hrs y se van... a lo q le dije deberian estar hasta q la tienda cierre....pesimo ! fue oechsle de rambla en San Borja,3,neutral,NEG,0.9255847334861756,0.9255847334861756,0.0704521164298057,0.0039630830287933,neutral,7.070452116429806,estrella_3;provisional_neutral,,,,
176,"Colas interminables para pagar y nos cobraron estacionamiento a pesar de haber estado comprando en sus tiendas y habernos demorado sobretodo en la cola El gerente de la tienda nos escribió agradeciendo nuestras críticas y prometiendo mejoras, así es como debe actuar un responsable. Esperamos las mejoras.",3,neutral,NEG,0.9204267859458924,0.9204267859458924,0.069504514336586,0.0100686252117156,neutral,7.069504514336586,estrella_3;provisional_neutral,,,,
177,"Muy buen lugar para hacer compras, y la atención es buena, algo que ellos enfatizan mucho, tambien para estacionar es amplio, lo unico malo es que no hay mucha seguridad.",3,neutral,POS,0.9235119223594666,0.0094445804134011,0.0670434013009071,0.9235119223594666,neutral,7.067043401300907,estrella_3;provisional_neutral,,,,
178,Muy bien organizado....a pesar qué tuve una malcriada qué me atendió la jefa de Tienda una persona excelente..borro lo mal que lo pasé .,3,neutral,POS,0.9166489839553832,0.0180115420371294,0.0653393790125846,0.9166489839553832,neutral,7.065339379012585,estrella_3;provisional_neutral,,,,
179,"Pasamos cómo 1 hora esperando una silla de ruedas, mi esposo tiene Parkinson, alzaimer, microinfarto ocular perdió su ojo izquierdo, del derecho ve poco, más otros problemas y esté supermercado cuenta con una sola silla de ruedas...una vergüenza. Al final tuve que dejar a una guardia muy amable que lo viera, mientras corrí a comprar...se preguntarán no lo dejó en casa?, somos los dos. Más encontré muy poco vegano 🌱 comparó con México que tiene sus reposteros dónde dice vegano y diferentes productos para elegir 🤷",3,neutral,NEG,0.934200644493103,0.934200644493103,0.0634196028113365,0.0023797352332621,neutral,7.0634196028113365,estrella_3;provisional_neutral,,,,
180,"Muchas colas, nada de soluciones. Todos son quejas.",3,neutral,NEG,0.9288333654403688,0.9288333654403688,0.0619534514844417,0.0092131895944476,neutral,7.061953451484442,estrella_3;provisional_neutral,,,,
181,"Falta personal para la atención al momento de la compra. Ninguno de sus centros de compra tiene todas sus cajas atendiendo. Por ejemplo, aca de 3 hay 2 atendiendo y habia tremenda cola. Avanzaba super lento.",3,neutral,NEG,0.9349380135536194,0.9349380135536194,0.0606160424649715,0.0044460189528763,neutral,7.0606160424649715,estrella_3;provisional_neutral,,,,
182,Bien hay algunas ofertas interesantes solo hay que tener su tiempo para explorar y conseguir lo que buscas con una muy buena oferta,3,neutral,POS,0.9388473033905028,0.0024316324852406,0.0587210357189178,0.9388473033905028,neutral,7.058721035718918,estrella_3;provisional_neutral,,,,
183,"La calidad de algunas de sus verduras sigue siendo baja comparada con plaza vea, por ej los tomates, los limones entre otros. El stock de productos también ha bajado.",3,neutral,NEG,0.9377129077911376,0.9377129077911376,0.0578650198876857,0.0044220867566764,neutral,7.057865019887686,estrella_3;provisional_neutral,,,,
184,Malísima atención,3,neutral,NEG,0.9300780296325684,0.9300780296325684,0.0569952018558979,0.0129268271848559,neutral,7.056995201855898,estrella_3;provisional_neutral,,,,
185,"Es grande, tiene acceso para personas con silla de ruedas hay variedad de productos para la cocina, en fin es un buen supermercado si recomiendo. Cuando visiten siempre estar tranquilos ya que va mucha gente y tener mucha paciencia con los demás.",3,neutral,POS,0.9406186938285828,0.0027793552726507,0.0566018819808959,0.9406186938285828,neutral,7.056601881980896,estrella_3;provisional_neutral,,,,
186,"Señores buenas noches hace un mes que anule la tarjeta de. Crédito Ripley y hasta el momento no me hacen llegar la carta de no adeudo, por favor cuanto mas tengo que esperar",3,neutral,NEG,0.9396799802780152,0.9396799802780152,0.0562922321259975,0.0040277228690683,neutral,7.0562922321259975,estrella_3;provisional_neutral,,,,
187,"Muy buenas ofertas x cierra puertas me compré un buen polo a 30 soles, lo único malo fue el de seguridad que te seguía a cada rato xd.",3,neutral,POS,0.937774658203125,0.0060619553551077,0.0561633855104446,0.937774658203125,neutral,7.056163385510445,estrella_3;provisional_neutral,,,,
188,"Probador escaso, precios elevados en algunas prendas, misma prenda en la competencia cuesta 10% menos, en algunas cosas de PC como audífonos y mouse que quise comprar me tuvieron casi 20 minutos esperando para darme el producto me hacen pagar luego recoger y demoran, si no hubiera pagado me iba",3,neutral,NEG,0.9425066709518432,0.9425066709518432,0.0542034730315208,0.0032898485660552,neutral,7.054203473031521,estrella_3;provisional_neutral,,,,
189,"Mala atención. El personal no se encontraba ubicado cerca a sus puestos de venta, así que los tuve que buscar. También, cuando contacté con alguno de otro espacio, no les interesaba brindar apoyo.",3,neutral,NEG,0.942832052707672,0.942832052707672,0.0540818236768245,0.003086173441261,neutral,7.054081823676825,estrella_3;provisional_neutral,,,,
190,Excelente lugar donde brinda excelentes servicios alos clientes,3,neutral,POS,0.9421494007110596,0.004983558319509,0.0528670288622379,0.9421494007110596,neutral,7.052867028862238,estrella_3;provisional_neutral,,,,
191,Mucho personal y atención muy lenta. Muchos de los trabajadores iban de un lado a otro o hablaban entre ellos sin pasar turno a los usuarios.,3,neutral,NEG,0.9440100193023682,0.9440100193023682,0.0519403852522373,0.004049555864185,neutral,7.051940385252237,estrella_3;provisional_neutral,,,,
192,Tengo mala experiencia con el parqueo de carros. No entiendo te dan 30 minutos de parqueo por consumo de 50 soles. Mientras que al pagar sólo en la caja te pasas más de 20 minutos haciendo las largas colas porque sólo hay dos cajas atendiendo. Creó que deberían de reconsiderar y ser más benevolente en cuanto al tiempo que se deja el auto en las cocheras. En lo demás todo limpio y ordenado. Gracias.,3,neutral,NEG,0.9445850849151612,0.9445850849151612,0.0515592694282531,0.0038556840736418,neutral,7.051559269428253,estrella_3;provisional_neutral,,,,
193,El no haber señal dentro de plaza vea a pesar de usar su WiFi incomoda mucho para realizar pagos con agora,3,neutral,NEG,0.9444753527641296,0.9444753527641296,0.0505619794130325,0.0049626501277089,neutral,7.0505619794130325,estrella_3;provisional_neutral,,,,
194,Dónde puedes disfrutar de un buen momento.,3,neutral,POS,0.9460322260856628,0.0044938474893569,0.0494738966226577,0.9460322260856628,neutral,7.049473896622658,estrella_3;provisional_neutral,,,,
195,"Mala atencion de parte de una chica, se le preguto porque un nunero esta registrado a kombre de otra persona cuando yo lo compre con mi nombre y me dijo ¿que puedo hacer yo?, resuelvalo haciendo un reclamo y espere 30 dias.ojo, la chica que sale en la foto que subí me dio una atencion excelente, la del cubiculo del costado dio una atenxion pesima",3,neutral,NEG,0.9481964707374572,0.9481964707374572,0.0485810153186321,0.0032224843744188,neutral,7.048581015318632,estrella_3;provisional_neutral,,,,
196,La atencion es un poco lenta falta orden para las atenciones el lugar a veces keda chico especialmente los dias de pago . Se tiene k hacer cola afuera y adentro sugiero k tengan cajas para pago y otras para otras informaciones......,3,neutral,NEG,0.9478867053985596,0.9478867053985596,0.0483954288065433,0.0037178127095103,neutral,7.048395428806543,estrella_3;provisional_neutral,,,,
197,Va mejorando! Hoy si me apoyaron con las cosas y casi encontré todo!! Falto filete de pavo fresco.,3,neutral,POS,0.9494178295135498,0.0024821711704134,0.0481000021100044,0.9494178295135498,neutral,7.048100002110004,estrella_3;provisional_neutral,,,,
198,"Buen surtido grande y espacioso, un problema el estacionamiento, muy caro",3,neutral,NEG,0.9457199573516846,0.9457199573516846,0.0455395504832267,0.0087404754012823,neutral,7.045539550483227,estrella_3;provisional_neutral,,,,
199,"Una experiencia no muy recomendable, entré a comprar unas gaseosas aprox 9.50pm y había una tienda deliplaza que contaba con una vitrina de bebidas, la chica que atendía estaba muy apurada por salir limpiando las mesas, nos mandó pagar a las cajas del supermercado pudiendo ella recibir el pago, un atención no muy buena.",3,neutral,NEG,0.9509634971618652,0.9509634971618652,0.0448808036744594,0.0041556917130947,neutral,7.0448808036744595,estrella_3;provisional_neutral,,,,
200,"Pésima atención, fui a pagar la renovación del dúo playa, sólo recibían efectivo. Segundo me cobraban un cambio de ruta del cableado, cosa falsa. El mes pasado pedí una revisión del cableado que tiene varios años y que estaba deteriorado por estar en la playa y al interperie. Sólo fue acomodado y reemplazar empalmes. Tuve que hacer otra cola. Deben acortar trámites, tener varias computadoras para escribir en libro de reclamos, hasta para eso cola.",3,neutral,NEG,0.9526715278625488,0.9526715278625488,0.0444438979029655,0.0028845821507275,neutral,7.0444438979029655,estrella_3;provisional_neutral,,,,
201,"Buenos precios,mala atención en caja(muy lenta)",3,neutral,NEG,0.9498687386512756,0.9498687386512756,0.0439631752669811,0.0061680586077272,neutral,7.043963175266981,estrella_3;provisional_neutral,,,,
202,"La atención de reclamos y servicio técnico requiere toda la paciencia del mundo. 1.5 horas para que digan que la información la pudieron dar por teléfono, cuando por teléfono dijeron que teníamos que ir en persona Cuando lo dejamos en servicio técnico nos dijeron de 7 a 10 días y en los papeles habían puesto 21 días. Tienen pésimo servicio técnico",3,neutral,NEG,0.9549436569213868,0.9549436569213868,0.0422298312187194,0.002826509065926,neutral,7.0422298312187195,estrella_3;provisional_neutral,,,,
203,La atención es muy lenta.,3,neutral,NEG,0.9551646113395692,0.9551646113395692,0.0408235788345336,0.0040118182078003,neutral,7.040823578834534,estrella_3;provisional_neutral,,,,
204,"La atención fue maso menos buena, faltó un poco más de amabilidad y le ponía 5 estrellas. Lo que si es que hay buenas promociones estos días",3,neutral,POS,0.9577431678771972,0.0033130960073322,0.0389437526464462,0.9577431678771972,neutral,7.038943752646446,estrella_3;provisional_neutral,,,,
205,"Encuentras de todo y a muy buen precio. Lugar amplio, ya cuentan con aire acondicionado lo que hace que tus compras sean placenteras.",3,neutral,POS,0.9592573046684264,0.0032767448574304,0.0374659299850463,0.9592573046684264,neutral,7.037465929985046,estrella_3;provisional_neutral,,,,
206,"Este lugar ha mejorado muchísimo, particularmente por el desarrollo urbanístico que ha habido en la zona, esto ha producido de que los distintos negocios que se encuentran tengan por que volverse muy competitivos. Plaza Vea ha mejorado en el formato por el cual vende, es más atractivo y bonito y con un servicio mucho mejor que otros locales.",3,neutral,POS,0.9592331647872924,0.004406367894262,0.0363604910671711,0.9592331647872924,neutral,7.036360491067171,estrella_3;provisional_neutral,,,,
207,"Practico con buena seguridad interna no tien ropa para gente gorda y tienes q pagar por una bolsa de plastico no te puedes probar la ropa y en carnes como en su linea de ferreteria es muy escasa,su estacionamiento para bicicletas es muy pobre",3,neutral,NEG,0.9628801345825196,0.9628801345825196,0.0337206572294235,0.003399207489565,neutral,7.0337206572294235,estrella_3;provisional_neutral,,,,
208,Es lamentable q el público no sea cuidadoso y se suele encontrar productos abiertos. Hay horarios en q la temperatura se eleva. Por lo demás buenos precios y buena atención.,3,neutral,NEG,0.9627870917320251,0.9627870917320251,0.0332831367850303,0.0039296695031225,neutral,7.03328313678503,estrella_3;provisional_neutral,,,,
209,"Bueno para empezar la atencion es mala Movistar debería se preocuparse por contratar personal calificado y que sepa tratar bien al público, he entrado dos veces a reclamar y el trato a sido malo. Se nota personal descontento y tratan muy mal al usuario. Muchas caras bonitas nada más. Del 1 al 10 les doy 1. Sigo con ellos porque su tecnología es buena solo por eso.",3,neutral,NEG,0.9623262882232666,0.9623262882232666,0.0328239016234874,0.0048497789539396,neutral,7.0328239016234875,estrella_3;provisional_neutral,,,,
210,"Experiencia pésima!! Revise el catalogo de Cmr Puntos y vi un producto para realizar un canje de 10,000 puntos. Al llegar al modulo la Srta.encargada me informa que no cuentan con este producto. Ustedes hablan de transparencia tengo mis dudas??? Tambien converse con la supervisora la Srta. Diana y me dio la misma respuesta Señores eso se llama publicidad engañosa Me siento decepcionada de la atencion a sus clientes",3,neutral,NEG,0.9649893641471864,0.9649893641471864,0.0324024409055709,0.0026082217227667,neutral,7.032402440905571,estrella_3;provisional_neutral,,,,
211,Súper divertido para todos aquellos amantes de la moda hay muchas variedades de cosas bonitas,3,neutral,POS,0.965489387512207,0.0022859799209982,0.0322246216237545,0.965489387512207,neutral,7.0322246216237545,estrella_3;provisional_neutral,,,,
212,"Para ser un Hiper mercado, no efectuan protocolo de bio seguridad con la justa te miden la temperatura y en el onterior no encuentras gel ni alcohol y que decir en las cajas no hay orden en las colas obstruyen el camino, un desorden, primera vez que he ido y no me dio confianza",3,neutral,NEG,0.9652265310287476,0.9652265310287476,0.0313611440360546,0.0034123575314879,neutral,7.031361144036055,estrella_3;provisional_neutral,,,,
213,es un buen lugar para buscar lo que necesitas y poder compartir algo nuevo.,3,neutral,POS,0.9669221043586732,0.0017562016146257,0.0313216857612133,0.9669221043586732,neutral,7.031321685761213,estrella_3;provisional_neutral,,,,
214,"Vasta diversidad de oferta, en todos sus pisos, el ambiente navideño ya se hace sentir aquí, lugar muy entretenido",3,neutral,POS,0.9662749767303468,0.0024515860714018,0.0312734246253967,0.9662749767303468,neutral,7.031273424625397,estrella_3;provisional_neutral,,,,
215,"Me gustó lo que vi. Entre rápidamente a la tienda directamente a comprar algo específico, no me tomó mas de 20 minutos, me agradó el orden, ya se exhiben nuevas colecciones de cambio de estación, la decoración, moda y colores te jalan el ojo.",3,neutral,POS,0.9656361937522888,0.0031468954402953,0.0312169548124074,0.9656361937522888,neutral,7.0312169548124075,estrella_3;provisional_neutral,,,,
216,"Demasiada gente, atención muy lenta, te demoras mínimo 2 horas para ser atendido, mucho por mejorar",3,neutral,NEG,0.9635489583015442,0.9635489583015442,0.0312143098562955,0.0052367313764989,neutral,7.031214309856296,estrella_3;provisional_neutral,,,,
217,"La atención es muy lenta, el tiempo de espera en cola es demasiado",3,neutral,NEG,0.965928077697754,0.965928077697754,0.0302740987390279,0.0037977756001055,neutral,7.030274098739028,estrella_3;provisional_neutral,,,,
218,"No dan ninguna solución, servicio pesimo",3,neutral,NEG,0.962532877922058,0.962532877922058,0.0301559977233409,0.0073110428638756,neutral,7.030155997723341,estrella_3;provisional_neutral,,,,
219,"Mala atencion, no estan concentrados en su trabajo los asesores",3,neutral,NEG,0.9659754633903505,0.9659754633903505,0.0301207136362791,0.0039038201794028,neutral,7.030120713636279,estrella_3;provisional_neutral,,,,
220,Pésimo servicio El personal no es dinámico Conversan y el público espera el tiempo que ellos deseen,3,neutral,NEG,0.966795802116394,0.966795802116394,0.0297724697738885,0.0034316820092499,neutral,7.029772469773889,estrella_3;provisional_neutral,,,,
221,No funciono la balanza en caja. Y después resultó que 14 naranjas medianas arrojaron 4.110 Kg.... la verdad excesivamente cara. No vuelvo a comprar naranja para jugo en Wong,3,neutral,NEG,0.9674726724624634,0.9674726724624634,0.0297524612396955,0.0027748337015509,neutral,7.0297524612396955,estrella_3;provisional_neutral,,,,
222,No me gusta su atención.. pésima,3,neutral,NEG,0.964150071144104,0.964150071144104,0.0297059472650289,0.0061440062709152,neutral,7.029705947265029,estrella_3;provisional_neutral,,,,
223,Supermercado con excelentes productos y con una atención esmerada. Mucha afluencia de publico.,3,neutral,POS,0.9671092629432678,0.0035038033965975,0.029386905953288,0.9671092629432678,neutral,7.029386905953288,estrella_3;provisional_neutral,,,,
224,Demoré más de una hora para que me atendieran y lo peor es que comprendí que no están bien informados de las limitaciones de los equipos ni del manejo de muchas aplicaciones.,3,neutral,NEG,0.9660173654556274,0.9660173654556274,0.0290209148079156,0.0049617360346019,neutral,7.029020914807916,estrella_3;provisional_neutral,,,,
225,"Plaza Vea en general ha bajado mucho su calidad en cuanto a productos, variedad y categorías. Las comoras que hacen en menaje tampoco son buenas y empeoran con el tiempo",3,neutral,NEG,0.96821129322052,0.96821129322052,0.0284368619322776,0.0033518262207508,neutral,7.028436861932278,estrella_3;provisional_neutral,,,,
226,Muy lentos el personal en ventanilla..,3,neutral,NEG,0.9679713249206544,0.9679713249206544,0.0282912086695432,0.0037374480161815,neutral,7.028291208669543,estrella_3;provisional_neutral,,,,
